movie_title,title_year,duration,color,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,imdb_score,aspect_ratio,g1,g2,g3,g4,g5,g6,g7,g8,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26
The Christmas Candle ,2013,100,Color,9,0,2000,627,149,2209479,844,2909,0,34,English,UK,PG,,5.8,,Drama,Family,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mighty Macs ,2009,99,Color,34,2,1000,690,455,1889522,1119,2589,2,12,English,USA,G,7000000,6.5,2.35,Drama,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Losin' It ,1983,100,Color,7,161,10000,422,172,,3114,11059,0,16,English,Canada,R,7000000,4.8,,Comedy,Drama,Family,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mother and Child ,2009,125,Color,161,127,6000,941,798,1110286,9727,8876,6,65,English,USA,R,4825000,7.2,2.35,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March or Die ,1977,107,Color,6,6,963,750,375,1000000,2215,2209,1,26,English,UK,PG,9000000,6.3,1.85,Adventure,Drama,Romance,War,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les visiteurs ,1993,107,Color,16,8,106,54,39,700000,24438,215,1,78,French,France,R,50000000,7,2.35,Comedy,Fantasy,Sci-Fi,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somewhere ,2010,97,Color,301,0,227,218,106,1768416,35848,684,0,198,English,USA,R,7000000,6.3,1.85,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Hope They Serve Beer in Hell ,2009,105,Color,52,10,756,216,184,1425993,7412,1417,1,72,English,USA,R,,5.3,2.35,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chairman of the Board ,1998,95,Color,12,43,1000,788,611,306715,5143,5213,1,62,English,USA,PG-13,10000000,2.3,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hesher ,2010,106,Color,134,58,23000,20000,973,382946,43965,44969,0,99,English,USA,R,7000000,7.1,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dom Hemingway ,2013,93,Color,151,47,554,524,13,518134,21243,1105,2,66,English,UK,R,,6.2,2.35,Comedy,Crime,Drama,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerry ,2002,103,Color,103,835,13000,0,,236266,15104,13000,0,290,English,USA,R,3500000,6.2,2.35,Adventure,Drama,Mystery,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Heart of Me ,2002,96,Color,39,5,766,358,52,196067,1966,1251,3,25,English,UK,R,7000000,6.7,1.85,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freeheld ,2015,103,Color,133,6,7000,1000,935,532988,5863,9660,0,25,English,USA,PG-13,7000000,6.5,1.85,Biography,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Extra Man ,2010,108,Color,104,30,474,403,281,453079,4124,2029,4,29,English,USA,R,7000000,5.9,2.35,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard to Be a God ,2013,177, Black and White,121,23,4,4,0,,2518,8,0,28,Russian,Russia,Not Rated,7000000,6.7,1.66,Drama,Sci-Fi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca$h ,2010,118,Color,27,0,26000,854,410,46451,7663,27756,2,38,English,USA,R,7000000,6,1.85,Comedy,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wah-Wah ,2005,97,Color,49,554,876,838,530,233103,2670,2544,3,50,English,UK,R,7000000,6.9,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boondock Saints ,1999,102, Black and White,100,78,12000,333,184,,197845,12680,2,876,English,Canada,R,7000000,7.9,2.35,Action,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z Storm ,2014,92,Color,12,4,91,82,4,,383,198,1,1,Cantonese,Hong Kong,,7000000,5.3,2.35,Action,Crime,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twixt ,2011,88,Color,112,0,1000,844,507,,8589,3150,0,70,English,USA,R,7000000,4.8,1.85,Comedy,Fantasy,Horror,Mystery,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Queen ,2012,80,Color,10,0,99,62,26,,1159,218,1,9,Russian,Russia,PG,7000000,5.3,,Adventure,Animation,Family,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpha and Omega 4: The Legend of the Saw Toothed Cave ,2014,45,,2,24,122,35,29,,192,236,0,6,,USA,,7000000,6,,Action,Adventure,Animation,Comedy,Drama,Family,Fantasy,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pale Rider ,1985,115,Color,38,16000,16000,455,240,41400000,39451,17209,0,138,English,USA,R,6900000,7.3,2.35,Western,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stargate: The Ark of Truth ,2008,97,Color,18,49,878,847,687,,15862,4334,5,42,English,USA,,,7.4,1.78,Action,Adventure,Drama,Fantasy,Sci-Fi,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dazed and Confused ,1993,102,Color,152,0,14000,1000,787,7993039,120036,18643,1,408,English,USA,R,6900000,7.7,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Lovers and a Bear ,2016,96,Color,6,16,149,147,63,,33,414,0,6,English,Canada,,8700000,7.2,2.35,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Criminal Activities ,2015,94,Color,46,0,15000,725,493,,5255,17377,3,38,English,USA,,7000000,5.8,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimee & Jaguar ,1999,125,Color,63,4,177,66,36,927107,5153,333,1,51,German,Germany,,15000000,7.3,1.85,Biography,Drama,Romance,War,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Chumscrubber ,2005,108,Color,74,3,710,697,436,49526,16299,2119,1,129,English,USA,R,6800000,7,2.35,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shade ,2003,101,Color,25,0,240,83,83,10696,10771,490,8,65,English,USA,R,6800000,6.4,2.35,Crime,Thriller,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House at the End of the Street ,2012,101,Color,224,13,34000,924,261,31607598,58366,35717,1,160,English,Canada,PG-13,6900000,5.6,2.35,Drama,Horror,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incendies ,2010,139,Color,226,777,131,66,58,6857096,80429,343,0,156,French,Canada,R,6800000,8.2,1.85,Drama,Mystery,War,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remember Me, My Love ",2003,125,Color,36,125,60,29,11,223878,3548,132,1,21,Italian,Italy,R,5000000,6.5,2.35,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perrier's Bounty ,2009,88,Color,54,11,1000,418,415,828,5133,2728,8,31,English,Ireland,R,,6.4,2.35,Action,Comedy,Crime,Drama,Romance,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elite Squad ,2007,115,Color,142,294,585,39,15,8060,81644,666,1,107,Portuguese,Brazil,R,4000000,8.1,1.85,Action,Crime,Drama,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annabelle ,2014,99,Color,271,40,1000,421,300,84263837,81699,2323,0,291,English,USA,R,6500000,5.4,2.35,Horror,Mystery,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bran Nue Dae ,2009,88,Color,33,3,46,46,38,110029,1388,225,7,31,English,Australia,PG-13,6500000,6.3,2.35,Comedy,Drama,Musical,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boyz n the Hood ,1991,112,Color,64,309,27,26,15,57504069,94139,106,2,183,English,USA,R,6000000,7.8,1.85,Crime,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Bamba ,1987,108,Color,18,7,699,63,51,54215416,21409,936,1,63,English,USA,PG-13,6500000,6.8,1.85,Biography,Drama,Music,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Four Seasons ,1981,107,Color,6,0,804,167,146,,3157,1285,2,33,English,USA,PG,,7.2,1.85,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dressed to Kill ,1980,104,Color,121,0,754,567,517,31899000,23986,2442,0,201,English,USA,X,6500000,7.1,2.35,Mystery,Romance,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Huck Finn ,1993,108,Color,14,208,876,827,689,24103594,6384,4840,0,54,English,USA,PG,6500000,6.2,1.85,Adventure,Comedy,Drama,Family,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go ,1999,102,Color,137,218,900,563,376,16842303,59474,2475,3,418,English,USA,R,6500000,7.3,2.35,Comedy,Crime,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friends with Money ,2006,88,Color,111,132,435,230,180,13367101,19715,1140,2,166,English,USA,R,6500000,5.9,2.35,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Andromeda Strain ,1971,115,Color,57,338,116,112,45,,25857,394,0,171,English,USA,G,6500000,7.2,2.35,Sci-Fi,Thriller,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bats ,1999,91,Color,97,38,730,461,91,10149779,8294,1405,0,160,English,USA,PG-13,6500000,3.6,2.35,Horror,Sci-Fi,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nowhere in Africa ,2001,141,Color,73,11,56,36,8,6173485,10672,105,0,84,English,Germany,R,7000000,7.7,2.35,Biography,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shame ,2011,101,Color,486,0,13000,898,726,4000304,145395,15230,0,375,English,UK,NC-17,6500000,7.3,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer Cake ,2004,105,Color,149,905,27000,594,466,2338695,134070,29277,1,263,English,UK,R,4000000,7.4,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Work and the Glory II: American Zion ,2005,100,Color,4,0,1000,373,266,2024854,564,1942,2,21,English,USA,PG-13,6500000,6.6,2.35,Drama,Western,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The East ,2013,116,Color,200,129,10000,918,782,2268296,41856,13180,4,119,English,UK,PG-13,6500000,6.9,2.35,Drama,Thriller,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Home at the End of the World ,2004,97,Color,84,15,18000,986,874,1029017,12049,21107,2,135,English,USA,R,6500000,6.8,2.35,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aberdeen ,2000,106,Color,28,19,844,2,0,64148,2601,846,0,35,English,UK,,6500000,7.3,1.85,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Messenger ,2009,105,Color,217,38,12000,712,706,66637,29608,14462,0,92,English,USA,R,6500000,7.2,2.35,Drama,Romance,War,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracker ,2010,102,Color,12,9,1000,433,368,,2892,1904,0,18,English,New Zealand,R,6500000,6.5,2.35,Action,Adventure,Drama,Western,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control ,2007,122, Black and White,183,210,845,631,471,871577,51353,2614,1,143,English,UK,R,4500000,7.7,2.35,Biography,Drama,Music,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Terminator ,1984,107,Color,204,0,2000,663,255,38400000,600266,3582,1,692,English,UK,R,6500000,8.1,1.85,Action,Sci-Fi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Bye Lenin! ,2003,121, Black and White,153,31,65,51,43,4063859,114407,200,2,225,German,Germany,R,4800000,7.7,1.85,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Damned United ,2009,98,Color,145,0,1000,54,27,449558,32307,1163,2,75,English,UK,R,10000000,7.6,1.85,Biography,Drama,Sport,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Return of the Living Dead ,1985,108,Color,203,228,431,426,358,,39856,2020,0,300,English,USA,R,4000000,7.3,1.85,Comedy,Horror,Sci-Fi,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mallrats ,1995,123,Color,93,0,1000,898,781,2122561,99033,3254,6,434,English,USA,R,6000000,7.2,1.85,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grease ,1978,110,Color,124,116,1000,944,898,181360000,170027,5127,2,350,English,USA,PG-13,6000000,7.2,2.35,Musical,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platoon ,1986,120,Color,120,0,40000,854,576,137963328,291603,42028,0,505,English,UK,R,6000000,8.1,1.85,Drama,War,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fahrenheit 9/11 ,2004,122,Color,288,909,503,328,282,119078393,113152,1448,0,1416,English,USA,R,6000000,7.5,1.85,Documentary,Drama,War,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butch Cassidy and the Sundance Kid ,1969,110,Color,130,131,640,566,399,102308900,152089,2169,1,309,English,USA,M,6000000,8.1,2.35,Biography,Crime,Drama,Western,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Poppins ,1964,139,Color,145,55,382,279,266,102300000,107408,2045,2,259,English,USA,Approved,6000000,7.8,1.66,Comedy,Family,Fantasy,Musical,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ordinary People ,1980,124,Color,62,0,2000,553,535,54800000,35130,5122,3,283,English,USA,R,6000000,7.8,1.85,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Around the World in 80 Days ,2004,120,Color,188,153,1000,1000,447,24004159,68722,3175,0,191,English,USA,PG,110000000,5.8,2.35,Action,Adventure,Comedy,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Side Story ,1961,152,Color,120,34,804,271,249,43650000,71919,1802,0,316,English,USA,Unrated,6000000,7.6,2.2,Crime,Drama,Musical,Romance,Thriller,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caddyshack ,1980,98,Color,71,11000,13000,573,484,39800000,81599,14921,3,250,English,USA,R,6000000,7.4,1.85,Comedy,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brothers ,2001,106,Color,52,10,3000,685,578,27457409,3198,6419,4,43,English,USA,R,6000000,6.3,1.85,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wood ,1999,106,Color,18,44,865,405,328,25047631,6585,2724,0,50,English,USA,R,6000000,6.9,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Usual Suspects ,1995,106,Color,162,0,18000,979,574,23272306,740918,20821,4,1182,English,USA,R,6000000,8.6,2.35,Crime,Drama,Mystery,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Nightmare on Elm Street 5: The Dream Child ,1989,89, Black and White,88,81,321,101,92,22168359,29659,584,0,227,English,USA,X,8000000,5.1,1.85,Fantasy,Horror,Romance,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Wilder: Party Liaison ,2002,94,Color,96,12,16000,876,583,21005329,89128,19341,0,258,English,Germany,R,6000000,6.4,1.85,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wrestler ,2008,109,Color,391,0,1000,245,120,26236603,251349,1582,0,547,English,USA,R,6000000,7.9,2.35,Drama,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duel in the Sun ,1946,144,Color,32,54,469,436,332,20400000,6304,2037,0,87,English,USA,Unrated,8000000,6.9,1.37,Drama,Romance,Western,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best in Show ,2000,90,Color,119,378,957,925,658,18621249,45859,4611,9,340,English,USA,PG-13,6000000,7.5,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape from New York ,1981,106,Color,201,0,742,602,381,25244700,91017,2270,1,284,English,UK,R,6000000,7.2,2.35,Action,Sci-Fi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School Daze ,1988,121,Color,22,0,413,282,182,14545844,4756,1284,4,38,English,USA,R,6500000,5.8,1.85,Comedy,Drama,Musical,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daddy Day Camp ,2007,89,Color,52,0,555,484,405,13235267,12339,1752,2,32,English,USA,PG,6000000,2.9,1.85,Comedy,Family,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Nice Guy ,1997,86,Color,63,472,472,155,64,12674183,19774,773,1,70,English,Hong Kong,PG-13,,6.2,2.35,Action,Comedy,Crime,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Mighty Wind ,2003,91,Color,97,378,658,378,345,17508936,22408,1660,0,272,English,USA,PG-13,,7.3,1.85,Comedy,Music,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystic Pizza ,1988,104,Color,34,80,8000,960,658,12793213,18286,10430,4,73,English,USA,R,6000000,6.2,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sliding Doors ,1998,99,Color,88,29,711,427,161,11883495,52805,1462,1,278,English,UK,R,9000000,6.8,1.85,Comedy,Drama,Fantasy,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tales from the Hood ,1995,98,Color,25,38,1000,475,360,11797927,4582,3221,0,52,English,USA,R,6000000,6.1,1.85,Comedy,Horror,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last King of Scotland ,2006,121,Color,252,162,1000,149,25,17605861,145580,1184,1,351,English,UK,R,6000000,7.7,2.35,Biography,Drama,History,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halloween 5 ,1989,96,Color,137,2,742,256,120,11642254,22929,1308,1,287,English,USA,X,3000000,5.2,1.85,Horror,Thriller,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernie ,2011,99,Color,231,0,11000,106,84,9203192,45396,11328,1,136,English,USA,PG-13,5000000,6.8,1.85,Comedy,Crime,Drama,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolphins and Whales 3D: Tribes of the Ocean ,2008,42,Color,9,0,844,0,,7518876,172,844,0,5,English,UK,,6000000,6.5,1.78,Adventure,Documentary,Short,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pollock ,2000,122,Color,115,0,697,394,221,8596914,23023,1517,0,148,English,USA,R,6000000,7,1.85,Biography,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200 Cigarettes ,1999,101,Color,67,112,1000,744,612,6851636,13010,2697,5,182,English,USA,R,6000000,5.9,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Words ,2012,102,Color,216,49,24000,14000,10000,11434867,59637,51355,1,130,English,USA,PG-13,6000000,7.1,1.85,Drama,Mystery,Romance,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa de mi Padre ,2012,84,Color,133,4,8000,806,546,5895238,17169,10123,1,70,Spanish,USA,R,6000000,5.5,2.35,Comedy,Western,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Island ,2009,104,Color,149,20,3000,591,130,6670712,27301,3825,6,101,English,USA,PG-13,6000000,7.4,1.85,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guard ,2011,96,Color,261,51,3000,482,28,5359774,64794,3569,0,131,English,Ireland,R,6000000,7.3,2.35,Comedy,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College ,2008,94,Color,42,0,1000,1000,664,4693919,11011,4484,0,78,English,USA,R,6500000,4.6,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Virgin Suicides ,1999,90,Color,152,0,4000,899,826,4859475,116910,7103,0,520,English,USA,R,6000000,7.2,1.85,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Voice ,1998,97,Color,64,39,1000,497,286,4595000,13892,2103,4,160,English,UK,R,,7,1.85,Comedy,Drama,Music,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miss March ,2009,90,Color,76,138,373,308,263,4542775,18313,1831,2,73,English,USA,R,6000000,5.1,1.85,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wish I Was Here ,2014,106,Color,149,0,17000,1000,379,3588432,29341,18947,4,93,English,USA,R,6000000,6.7,2.35,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simply Irresistible ,1999,96,Color,35,3,4000,812,353,4394936,11439,5668,1,190,English,Germany,PG-13,6000000,5.3,2.35,Comedy,Drama,Fantasy,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedwig and the Angry Inch ,2001,95,Color,108,263,263,261,179,3029081,26300,993,0,231,English,USA,R,6000000,7.8,1.85,Comedy,Drama,Music,Musical,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only the Strong ,1993,99,Color,17,23,97,91,82,3273588,4195,382,1,50,English,USA,PG-13,6000000,6.7,1.85,Action,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goddess of Love ,2015,93,Color,12,10,397,77,34,,522,546,0,5,English,USA,,,5.4,2.35,Drama,Horror,Mystery,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
